Date,Year,Month,cashInReport,Card2,Card,DD,UE,GH,CN,DD2,UE2,GH2,CN2,DD Fees,UE Fees,GH Fees,Catering,otherCash,Foodja,Foodja2,Foodja Fees,Zelle,Ez Cater,Ez Cater2,EzCater Fees,Relish,Relish2,Relish Fees,waiter.com,CC Fees,createdAt,updatedAt,createdBy
13-Nov-24,2024,Nov,92.58,844.55,874.75,233.63,137.82,0,0,179.41,95.92,0,87.29,54.22,41.9,0,0,0,,,0,,,,0,,,0,,30.2,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
14-Nov-24,2024,Nov,63.8,1604.47,1678.91,246.57,116.07,74.83,0,189.34,86.09,54.25,,57.23,29.98,20.58,326,0,,,0,,,,0,,,0,,74.44,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
15-Nov-24,2024,Nov,0,1962.8,2025.89,615.9,179.86,545.02,124.3,475.72,128.78,442.73,,140.18,51.08,102.29,195,0,,,0,,,,0,,,0,,63.09,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
16-Nov-24,2024,Nov,0,2705.76,2791.2,103.89,196.73,120.64,93.64,89.47,164.87,91.96,,14.42,31.86,28.68,1531,106,,,0,,,,0,,,0,,85.44,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
17-Nov-24,2024,Nov,0,2557.39,2647.98,492.37,87.24,22.61,0,404.41,68.69,17.42,,87.96,18.55,5.19,650,42.17,,,0,,,,0,,,0,,90.59,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
18-Nov-24,2024,Nov,0,1109.17,1146.59,259.41,201.37,0,90.41,205.2,140.13,0,213.33,54.21,61.24,0,,30.13,20.98,,6.7136,110,,,0,,,0,,37.42,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
19-Nov-24,2024,Nov,0,1132.43,1170.18,272.46,188.45,0,0,209.23,131.15,0,,63.23,57.3,0,,,,,0,,,,0,,,0,,37.75,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
20-Nov-24,2024,Nov,0,1274.1,1316.25,439.6,361.86,93.66,,364.22,251.84,69.11,92.52,75.38,110.02,24.55,,36,115.9,,37.088,,,,0,,,0,,42.15,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
21-Nov-24,2024,Nov,0,1423.81,1469.31,305.01,158.31,113.05,89.4,245.73,110.17,77.51,,59.28,48.14,35.54,,,,,0,,,,0,,,0,,45.5,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
22-Nov-24,2024,Nov,7.52,2691.23,2776.21,433.45,365.84,150.74,88.28,335.79,261.65,103.26,,97.66,104.19,47.48,450,34.45,,1084.64,0,,,,0,,,0,,84.98,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
23-Nov-24,2024,Nov,2.14,2411.91,2487.38,102.3,345.68,64.61,,78.55,250.26,50.35,,23.75,95.42,14.26,,38,,,0,,,,0,,,0,,75.47,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
24-Nov-24,2024,Nov,61.21,2856.57,2951.24,460.81,266.79,35.53,,367.82,183.6,27.55,88.64,92.99,83.19,7.98,200,48,,,0,,,,0,,,0,,94.67,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
25-Nov-24,2024,Nov,0,1229.48,1291.98,229.92,193.31,73.22,18.3,176.56,134.53,49.99,87.55,53.36,58.78,23.23,,,,,0,,,,0,,,0,,62.5,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
26-Nov-24,2024,Nov,53.87,1486.13,1534.04,146.46,271.06,81.81,24.21,112.46,204.04,61.73,,34,67.02,20.08,,,,,0,,,,0,,,0,,47.91,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
27-Nov-24,2024,Nov,58.1,2637.33,2726.65,334.67,122.76,242.29,144.43,286.41,85.44,127.54,17.48,48.26,37.32,114.75,,30,,,0,324,,,0,,,0,,89.32,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
28-Nov-24,2024,Nov,2.14,2736.58,2820.56,643.4,521.16,18.3,,494.17,362.72,12.34,139.9,149.23,158.44,5.96,600,30,,,0,,,,0,,,0,,83.98,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
29-Nov-24,2024,Nov,44.89,1856.75,1917.99,585.18,502.98,27.98,79.68,474.37,373.22,19.04,23.22,110.81,129.76,8.94,110,40.91,,,0,,,,0,,,0,,61.24,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
30-Nov-24,2024,Nov,6.44,1765.32,1820.27,258.44,284.06,39.84,61.36,198.47,201.68,26.93,,59.97,82.38,12.91,385,190.6,,,0,,,,0,,,0,,54.95,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
1-Dec-24,2024,Dec,0,1619.83,1668.86,97.99,335.99,44.91,75.41,75.25,233.84,34.84,64.8,22.74,102.15,10.07,1540,193,,,0,,,,0,,,0,,49.03,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
2-Dec-24,2024,Dec,0,1102.51,1136,145.88,195.46,39.84,105.99,114.86,142.87,26.93,77.05,31.02,52.59,12.91,,35,403.66,,129.1712,,,,0,,,0,,33.49,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
3-Dec-24,2024,Dec,0,1205,1244.85,388.24,212.66,21.54,,298.15,151.8,14.58,72.9,90.09,60.86,6.96,,22,,,0,,,,0,,,0,,39.85,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
4-Dec-24,2024,Dec,0,2298.02,2401.4,178.2,252.83,21.54,,136.83,180.71,14.58,106.21,41.37,72.12,6.96,,,,,0,,,,0,,,0,,103.38,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
5-Dec-24,2024,Dec,37.68,1896.01,1953.86,131.89,248.51,20.46,,101.27,178.26,15.74,,30.62,70.25,4.72,,162.36,,,0,,,,0,,,0,,57.85,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
6-Dec-24,2024,Dec,13.99,1934.95,1997.88,225.19,373.41,21.54,,184.85,268.39,14.58,,40.34,105.02,6.96,100,25,,199.11,0,360,18.75,,6,,,0,,62.93,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
7-Dec-24,2024,Dec,2.14,1894.19,1955.16,391.14,345.72,170.15,,318.08,254.86,101.79,,73.06,90.86,68.36,,40,,,0,,,,0,,,0,,60.97,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
8-Dec-24,2024,Dec,0,1702.8,1758.74,522.27,473.35,,,386.19,256.04,14.58,,136.08,217.31,-14.58,980,116,,,0,,,,0,,,0,,55.94,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
9-Dec-24,2024,Dec,13.99,855.82,884.51,288.02,430.67,15.07,101.22,231.38,319.34,11.51,,56.64,111.33,3.56,,20,,,0,,,,0,,,0,,28.69,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
10-Dec-24,2024,Dec,33.36,1512.12,1559.29,264.35,148.89,65.68,38.76,205.97,104.9,44.78,,58.38,43.99,20.9,,,446.73,,142.9536,,,,0,,,0,,47.17,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
11-Dec-24,2024,Dec,0,1166.32,1201.94,230.41,193.83,133.5,,176.94,131.9,91.04,93.79,53.47,61.93,42.46,,,,,0,,,,0,,,0,,35.62,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
12-Dec-24,2024,Dec,24.74,1671.94,1724.23,91.53,148.07,74.79,,70.29,112.16,52.85,37.61,21.24,35.91,21.94,,19,,,0,,,,0,,,0,,52.29,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
13-Dec-24,2024,Dec,49.49,2893.65,2985.41,296.16,399.07,175.51,23.68,239.03,292.99,120.67,,57.13,106.08,54.84,,109.13,,,0,,,,0,,,0,,91.76,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
14-Dec-24,2024,Dec,0,3084.86,3177.88,396.99,426.83,0,21.54,327.21,319.72,0,20.8,69.78,107.11,0,1165,,,,0,,,,0,,,0,,93.02,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
15-Dec-24,2024,Dec,2,1454.84,1498.97,273.45,395.48,60.28,,210,282.46,41.35,24.83,63.45,113.02,18.93,,53,,,0,,,,0,,,0,,44.13,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
16-Dec-24,2024,Dec,0,1004.23,1036.41,319.81,84.01,39.84,,245.61,65.3,27.22,,74.2,18.71,12.62,,,,,0,,,,0,,,0,,32.18,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
17-Dec-24,2024,Dec,97,893.1,923.53,119.5,113.09,,,91.77,78.7,0,,27.73,34.39,0,,,,,0,,,,0,,,0,,30.43,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
18-Dec-24,2024,Dec,0,1711.01,1792.82,399.88,73.23,59.75,,329.11,50.96,40.68,,70.77,22.27,19.07,,44,,,0,,,,0,,,0,,81.81,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
19-Dec-24,2024,Dec,22.6,2392.63,2465.9,306.4,204.09,36.61,,241.23,142.02,26.09,,65.17,62.07,10.52,,7.4,,,0,,,,0,,,0,,73.27,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
20-Dec-24,2024,Dec,2.14,2931.8,3022.88,398.38,408.86,122.74,160.39,309.54,284.76,89.21,,88.84,124.1,33.53,,171,72.94,270.86,23.3408,,,,0,,,0,,91.08,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
21-Dec-24,2024,Dec,0,2823.36,2986.47,278.9,371.02,250.92,122.75,214.16,258.21,181.78,,64.74,112.81,69.14,1955,121,,,0,,,,0,,,0,,163.11,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
22-Dec-24,2024,Dec,64.26,1647.69,1694.09,321.82,169.07,,107.67,281.36,122.01,0,119.83,40.46,47.06,0,250,,,,0,,,,0,,,0,,46.4,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
23-Dec-24,2024,Dec,0,1955.6,2014.58,294.18,75.39,73.8,,247.97,52.46,50.25,154.55,46.21,22.93,23.55,775,,,,0,,,,0,,,0,,58.98,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
24-Dec-24,2024,Dec,0,2258.9,2330.26,357.68,324.12,41.44,166.9,306.56,225.56,28.34,103.95,51.12,98.56,13.1,150,,,,0,,,,0,,,0,,71.36,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
25-Dec-24,2024,Dec,133.79,3244.19,3340.71,522.24,168.03,143.18,,401.06,120.53,98.34,,121.18,47.5,44.84,,103.34,,,0,,,,0,,,0,,96.52,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
26-Dec-24,2024,Dec,0,1991,2051.66,137.81,310.91,188.4,75.35,105.83,220.4,147.08,164.56,31.98,90.51,41.32,,,,,0,,,,0,,,0,,60.66,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
27-Dec-24,2024,Dec,0,2214.44,2283.32,218.23,460.68,51.66,52.74,173.21,321.45,35.39,,45.02,139.23,16.27,,88.24,,,0,,,,0,,,0,,68.88,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
28-Dec-24,2024,Dec,2.14,2359.41,2463.91,200.27,45.99,,33.36,153.79,36.4,0,72.91,46.48,9.59,0,,64.03,,,0,,,,0,,,0,,104.5,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
29-Dec-24,2024,Dec,86.13,2537.68,2613.96,82.75,466.34,,71.07,71.69,341.63,0,50.61,11.06,124.71,0,,52.76,,,0,,,,0,,,0,,76.28,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
30-Dec-24,2024,Dec,47.36,1478.49,1526.42,557.65,307.95,101.73,59.23,445.69,214.3,76.94,35.11,111.96,93.65,24.79,,58.15,,,0,,,,0,,,0,,47.93,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
31-Dec-24,2024,Dec,2.14,2726.97,2810.52,150.81,146.48,190.62,,131.05,91.95,137.12,70.21,19.76,54.53,53.5,835,57.05,,,0,705,,,0,,,0,,83.55,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
1-Jan-25,2025,Jan,0,2099.25,2161.72,430.96,319.17,131.03,42.52,342.76,236.99,74.28,,88.2,82.18,56.75,,116.81,,,0,,,,0,,,0,,62.47,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
2-Jan-25,2025,Jan,19.38,1014.11,1045.68,255.2,231.74,21.37,49.52,208.35,161.49,16.82,58.06,46.85,70.25,4.55,,,,,0,,,,0,,,0,,31.57,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
3-Jan-25,2025,Jan,24.2,1444.59,1498.84,523.86,366.91,74.29,75.4,417.1,259.35,52.92,40.99,106.76,107.56,21.37,,,,363.45,0,,,,0,,,0,,54.25,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
4-Jan-25,2025,Jan,0,1728.6,1833.7,234.26,59.24,25.83,112.46,183.99,41.22,19.94,47.77,50.27,18.02,5.89,,,,,0,,,,0,,,0,,105.1,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
5-Jan-25,2025,Jan,0,1358.36,1401.92,494.36,188.14,175.47,190.54,395.5,131.15,125.54,77.46,98.86,56.99,49.93,,193.77,,,0,,,,0,,,0,,43.56,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
6-Jan-25,2025,Jan,39.28,1253.03,1293.84,344.45,233.71,93.71,38.75,268.98,176.69,64.45,103.56,75.47,57.02,29.26,,,,,0,,,,0,,,0,,40.81,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
7-Jan-25,2025,Jan,12.92,1191.84,1243.32,61.91,231.19,,21.54,54.09,182,0,186.72,7.82,49.19,0,,,,,0,,,,0,,,0,,51.48,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
8-Jan-25,2025,Jan,21.54,1106.52,1142.33,187.87,235.86,53.82,,144.28,164.15,41.89,37.33,43.59,71.71,11.93,200,31.97,,,0,,,,0,,,0,,35.81,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
9-Jan-25,2025,Jan,50.59,1546.96,1595.67,578.21,320.91,94.84,,444.02,239.83,75.16,20.66,134.19,81.08,19.68,,30.13,,,0,,,,0,,,0,,48.71,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
10-Jan-25,2025,Jan,0,2654.97,2738.16,475.72,436.69,98.41,,375.33,317.87,67.21,,100.39,118.82,31.2,,,,,0,,,,0,,,0,,83.19,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
11-Jan-25,2025,Jan,6.44,2237.79,2303.89,374.67,281.09,61.38,42,310.89,181.37,47.82,,63.78,99.72,13.56,75,154.91,,,0,,,,0,,,0,,66.1,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
12-Jan-25,2025,Jan,0,1824.9,1902.1,240.03,169.09,,179.77,197.99,117.67,0,,42.04,51.42,0,1040,,,,0,,,,0,,,0,,77.2,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
13-Jan-25,2025,Jan,0,752.48,775.89,142.12,128.13,45.21,181.11,109.13,92.6,32.53,40.51,32.99,35.53,12.68,,,44.96,,14.3872,75,,,0,,,0,,23.41,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
14-Jan-25,2025,Jan,22.06,1703.13,1757.36,257.37,396.73,86.14,59.23,213.17,301.55,64.72,173.41,44.2,95.18,21.42,,,,,0,,,,0,,,0,,54.23,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
15-Jan-25,2025,Jan,25.84,1376.69,1436.88,105.52,65.38,42.91,,87.51,45.72,29.31,175.44,18.01,19.66,13.6,,45.2,,,0,,,,0,,,0,,60.19,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
16-Jan-25,2025,Jan,0,1464.01,1513.51,104.45,308.52,43.08,,80.2,214.71,29.47,56.92,24.25,93.81,13.61,,45.2,,,0,,,,0,,,0,,49.5,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
17-Jan-25,2025,Jan,0,2527.39,2604.31,547.45,502.94,311.2,38.77,446.71,361.24,213.83,,100.74,141.7,97.37,,,,75.07,0,,,,0,,,0,,76.92,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
18-Jan-25,2025,Jan,2.15,1852.83,1908.98,227.59,183.1,100.14,20.46,185.85,135.2,68.59,,41.74,47.9,31.55,,82,,,0,,,,0,,,0,,56.15,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
19-Jan-25,2025,Jan,0,2066.63,2129.6,453.35,239.12,36.6,,348.14,144.42,24.98,,105.21,94.7,11.62,345,21,,,0,,,,0,,,0,,62.97,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
20-Jan-25,2025,Jan,0,1521.19,1569.09,356.77,187.81,,90.48,288.18,131.13,0,19.71,68.59,56.68,0,,,,,0,,,,0,,,0,,47.9,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
21-Jan-25,2025,Jan,19.38,913.52,941.54,268.11,179.84,102.2,0,205.88,125.14,77.69,37.34,62.23,54.7,24.51,118,,,,0,,,,0,,,0,,28.02,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
22-Jan-25,2025,Jan,0,1160.67,1196.09,224.61,296.16,79.68,122.73,196.45,206.1,54.44,88.29,28.16,90.06,25.24,,,,,0,,,20.75,0,,,0,,35.42,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
23-Jan-25,2025,Jan,0,1415.42,1459.31,240.08,63.55,36.82,,198.65,44.21,27.05,,41.43,19.34,9.77,,55.95,,,0,,,,0,,,0,,43.89,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
24-Jan-25,2025,Jan,43.04,2361.29,2435.77,520.73,270.22,63.53,77.48,414.11,188.48,43.6,114.14,106.62,81.74,19.93,,,,,0,,,,0,,,0,,74.48,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
25-Jan-25,2025,Jan,0,2103.15,2128.39,824.04,311.2,106.57,21.54,659.29,235.57,72.73,,164.75,75.63,33.84,80,44.73,,,0,,,,0,,,0,,25.24,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
26-Jan-25,2025,Jan,140,1913.51,1975.88,540.08,389.28,156.71,91.52,446.47,302.47,109.44,20.8,93.61,86.81,47.27,110,,,,0,,,,0,,,0,,62.37,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
27-Jan-25,2025,Jan,0,1260.15,1300.61,253.51,373.71,61.36,57.07,194.69,256.6,47.8,74.92,58.82,117.11,13.56,,22.6,,,0,,,,0,,,0,,40.46,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
28-Jan-25,2025,Jan,13.99,892.63,923.97,179.84,223.65,57.21,85.91,138.1,174.85,38.95,87.51,41.74,48.8,18.26,,,,,0,,,,0,,,0,,31.34,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
29-Jan-25,2025,Jan,13.99,1050.96,1084.96,190.61,420.74,36.57,20.46,146.37,305.18,28.36,55.52,44.24,115.56,8.21,,20.46,321.21,,102.7872,,,,0,,,0,,34,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
30-Jan-25,2025,Jan,11.84,1583.48,1635.46,351.07,329.52,73.21,,269.59,245.1,52.77,82.61,81.48,84.42,20.44,,,,,0,,,,0,,,0,,51.98,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
31-Jan-25,2025,Jan,1.99,2909.24,3066.6,576.1,158.85,163.66,,442.41,118.89,113.88,19.57,133.69,39.96,49.78,,32.29,,200.8,0,,,,0,,,0,,157.36,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
1-Feb-25,2025,Feb,6.44,2599.33,2674.39,504.5,329.58,86.19,,394.92,241.31,59.26,,109.58,88.27,26.93,120,113.81,,,0,,,,0,,,0,,75.06,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
2-Feb-25,2025,Feb,10.77,2534.81,2617.64,448.8,191.69,20.46,,354.47,149.35,-6.62,,94.33,42.34,27.08,1100,18,,,0,,,,0,,,0,,82.83,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
3-Feb-25,2025,Feb,0,1006.98,1040.69,433.98,114.14,,,333.27,92.15,20.46,,100.71,21.99,-20.46,,,,,0,,,,0,,,0,,33.71,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
4-Feb-25,2025,Feb,0,875.89,905.9,10.74,185.21,24.76,174.46,8.25,128.9,16.8,,2.49,56.31,7.96,,,124.91,,39.9712,,,,0,,,0,,30.01,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
5-Feb-25,2025,Feb,33.22,1416.29,1464.21,99.08,173.85,68.87,,76.08,134.12,47.29,,23,39.73,21.58,,20.46,,,0,,,,0,,,0,,47.92,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
6-Feb-25,2025,Feb,34.45,1932.88,2027.94,603.09,159.91,47.3,20.85,539.93,111.29,32.12,179,63.16,48.62,15.18,,9.68,,,0,,,,0,,,0,,95.06,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
7-Feb-25,2025,Feb,2.68,1941.03,2013.35,394.21,208.28,101.22,40.9,244.04,148.98,7.96,,150.17,59.3,93.26,95,80.14,,,0,,,,0,,,0,,72.32,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
8-Feb-25,2025,Feb,0,2636.37,2739.13,427.51,380.13,103.35,21.54,328.3,282.78,76.42,18.77,99.21,97.35,26.93,850,24,,,0,,,,0,,,0,,102.76,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
9-Feb-25,2025,Feb,0,2435.72,2515.62,339.73,297.77,123.82,,260.88,211.3,73.61,20.8,78.85,86.47,50.21,350,56.52,,,0,,,,0,,,0,,79.9,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
10-Feb-25,2025,Feb,0,694.21,717.44,183.04,251.45,22.45,,140.55,182.21,15.16,39.42,42.49,69.24,7.29,,,,,0,,,,0,,,0,,23.23,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
11-Feb-25,2025,Feb,0,1027.54,1061.62,87.22,159.4,93.67,,66.98,110.92,127.11,,20.24,48.48,-33.44,,67.79,,,0,,,,0,,,0,,34.08,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
12-Feb-25,2025,Feb,0,962.28,994.38,186.79,37.7,124.9,,146.39,26.23,41.37,,40.4,11.47,83.53,,,221.81,,70.9792,,,,0,,,0,,32.1,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
13-Feb-25,2025,Feb,10.75,1504.89,1552.91,398.77,179,82.92,18.3,317.39,146.46,56.39,,81.38,32.54,26.53,,,,,0,,,,0,,,0,,48.02,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
14-Feb-25,2025,Feb,0,2573.57,2669.92,453.29,299.38,47.39,,348.09,219.94,32.44,,105.2,79.44,14.95,,30.13,,349.61,0,100,,,0,,,0,,96.35,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
15-Feb-25,2025,Feb,33,2002.91,2066.27,259.55,308.01,48.45,190.59,199.32,214.34,32.87,17.48,60.23,93.67,15.58,1942,,,,0,,,,0,,,0,,63.36,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
16-Feb-25,2025,Feb,54,2861.9,2956.85,367.15,96.94,0,97.99,281.92,67.46,0,97.2,85.23,29.48,0,395,,,,0,,,,0,,,0,,94.95,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
17-Feb-25,2025,Feb,0,1701.73,1766.7,395.19,487.1,138.85,21.54,287.71,336.91,95.35,84.14,107.48,150.19,43.5,,15,72.92,,23.3344,,,,0,,,0,,64.97,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
18-Feb-25,2025,Feb,0,462.04,919.56,172.81,269.57,21.54,,132.7,186.84,14.58,94.99,40.11,82.73,6.96,,,,,0,,,,0,,,0,,457.52,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
19-Feb-25,2025,Feb,0,767.43,804.65,192.74,338.55,123.83,,148,218.89,86.66,20.8,44.74,119.66,37.17,,,,,0,,,,0,,,0,,37.22,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
20-Feb-25,2025,Feb,0,1539.73,1593.06,213.2,554.77,105.28,,163.73,369.6,74.08,,49.47,185.17,31.2,,,,,0,,,,0,,,0,,53.33,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
21-Feb-25,2025,Feb,,1926.79,1998.02,608.91,589.91,0,35.53,467.6,390.79,0,,141.31,199.12,0,,,,,0,,,,0,,,0,,71.23,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
22-Feb-25,2025,Feb,,2209.68,2280.42,621.26,485.67,0,0,477.1,320.87,0,,144.16,164.8,0,,,,,0,,,,0,,,0,,70.74,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
23-Feb-25,2025,Feb,1,1781.32,1837.67,241.13,125.69,106.65,49.51,185.16,111.51,73.1,,55.97,14.18,33.55,700,,,,0,,,,0,,,0,,56.35,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
24-Feb-25,2025,Feb,0,922.93,952.73,102.3,359.29,76.41,,78.56,232.11,52.2,34.21,23.74,127.18,24.21,,,,,0,718.89,,,0,,,0,,29.8,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
25-Feb-25,2025,Feb,0,997.19,1028.88,216.94,144.08,46.29,116.12,166.59,104.98,35.99,47.77,50.35,39.1,10.3,,,,,0,,,,0,,,0,,31.69,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
26-Feb-25,2025,Feb,,1162.88,1200.6,387.11,147.77,,99.07,297.27,101.84,0,,89.84,45.93,0,,,,,0,,,,0,,,0,,37.72,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
27-Feb-25,2025,Feb,0,1321.11,1362.51,186.84,402.78,38.23,,143.47,279.89,25.81,203.84,43.37,122.89,12.42,,21.54,,,0,,,,0,,,0,,41.4,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
28-Feb-25,2025,Feb,,3501.6,3624.39,365.07,930.79,21.54,,289,594.22,16.58,311.56,76.07,336.57,4.96,475,,,232.65,0,,,,0,,,0,,122.79,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
1-Mar-25,2025,Mar,,2743.48,2832.52,254.15,153.49,74.3,105.5,195.16,92.33,52.74,,58.99,61.16,21.56,710,96,,,0,,,,0,,,0,,89.04,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
2-Mar-25,2025,Mar,,2032.69,2133.67,506.07,532.43,240.11,,334.25,384.76,171.63,,171.82,147.67,68.48,,,,,0,,,,0,,,0,,100.98,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
3-Mar-25,2025,Mar,0,1024.16,1081.24,160.43,195.33,68.75,52.74,143.04,138.37,49.85,104.22,17.39,56.96,18.9,30,,,,0,,,,0,,,0,,57.08,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
4-Mar-25,2025,Mar,0,1157.52,1194.68,87.21,355.24,0,0,66.98,244.41,0,,20.23,110.83,0,,,,,0,,,,0,,,0,,37.16,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
5-Mar-25,2025,Mar,0,1080.06,1116.74,365.03,191.51,163.65,,280.31,122.36,122.69,60.22,84.72,69.15,40.96,,,,,0,,,,0,,,0,,36.68,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
